date,price
2025-08-16 09:01:13.697,117657.13593094652
2025-08-16 10:02:09.908,117411.10125498683
2025-08-16 11:02:54.351,117466.55165291626
2025-08-16 12:03:25.410,117448.5772878559
2025-08-16 13:02:47.207,117816.83364875686
2025-08-16 14:03:24.481,117711.81257679683
2025-08-16 15:00:39.179,117817.33458730514
2025-08-16 16:02:51.110,117745.29749254188
2025-08-16 17:00:44.831,117821.00630637373
2025-08-16 18:05:53.900,117763.14050380496
2025-08-16 19:03:10.389,117748.69876342453
2025-08-16 20:02:05.909,117734.22808778555
2025-08-16 21:02:29.270,117709.02188428598
2025-08-16 22:02:53.272,117503.9270349045
2025-08-16 23:07:33.282,117484.75585417039
2025-08-17 00:05:46.326,117397.54362420287
2025-08-17 01:02:58.518,117369.57653063927
2025-08-17 02:02:44.298,117521.58845065876
2025-08-17 03:02:14.587,117663.3727826123
2025-08-17 04:00:02.408,117784.9202897309
2025-08-17 05:00:35.889,118146.94391682425
2025-08-17 06:03:06.372,118082.79247968765
2025-08-17 07:02:45.641,118027.58938661608
2025-08-17 08:02:27.972,118094.96996974589
2025-08-17 09:00:50.982,118375.95123513404
2025-08-17 10:02:59.374,118348.89228201286
2025-08-17 11:02:50.913,118359.5056951518
2025-08-17 12:03:07.021,118384.92193419846
2025-08-17 13:02:11.175,118185.47472943665
2025-08-17 14:02:36.364,118451.62072881311
2025-08-17 15:02:16.029,118213.36966862573
2025-08-17 16:03:18.243,118303.92136200068
2025-08-17 17:00:26.969,118019.83988133041
2025-08-17 18:03:13.393,117975.7857182899
2025-08-17 19:02:14.870,117800.3890012445
2025-08-17 20:03:19.090,117659.9232573146
2025-08-17 21:02:23.419,117744.57938981004
2025-08-17 22:03:22.102,117792.21371595125
2025-08-17 23:01:54.800,118004.76868885547
2025-08-18 00:02:30.727,117519.35606632655
2025-08-18 01:03:14.591,117293.77662722742
2025-08-18 02:02:53.312,116457.32687457414
2025-08-18 03:01:30.899,115762.72294417131
2025-08-18 04:02:43.252,115355.15362701363
2025-08-18 05:03:07.777,115582.39765044459
2025-08-18 06:03:32.999,115677.2437142178
2025-08-18 07:03:21.362,115295.02327023851
2025-08-18 08:03:48.982,115338.9847735173
2025-08-18 09:00:27.213,115197.40503646056
2025-08-18 10:03:03.017,115074.7800568399
2025-08-18 11:02:25.005,115124.87334587987
2025-08-18 12:00:38.558,115044.56004926866
2025-08-18 13:02:19.735,115527.0309311352
2025-08-18 14:02:13.194,114995.26995245655
2025-08-18 15:02:12.018,115648.19465225624
2025-08-18 16:03:21.565,116256.12045700087
2025-08-18 17:02:48.704,116083.85779306894
2025-08-18 18:03:17.580,116717.50032215302
2025-08-18 19:03:07.996,116612.61591671837
2025-08-18 20:02:47.066,116359.64918942218
2025-08-18 21:02:34.740,116467.14070857807
2025-08-18 22:01:27.625,116713.43762065737
2025-08-18 23:02:51.292,116445.12054707026
2025-08-19 00:06:58.562,116315.1187900144
2025-08-19 01:02:57.300,116578.69611080748
2025-08-19 02:02:55.046,115840.82295104749
2025-08-19 03:03:27.066,115739.41713066881
2025-08-19 04:02:33.984,114853.79567274198
2025-08-19 05:03:04.816,115310.22932577619
2025-08-19 06:02:28.348,115021.97815753656
2025-08-19 07:02:51.797,114985.89568101108
2025-08-19 08:01:05.724,115011.33437220617
2025-08-19 09:00:29.123,115244.10458929573
2025-08-19 10:00:58.919,115371.1864707095
2025-08-19 11:01:41.387,115429.16618470901
2025-08-19 12:02:45.234,115559.44716650811
2025-08-19 13:01:52.658,115599.61514159056
2025-08-19 14:02:31.238,115239.4878544111
2025-08-19 15:02:29.349,114004.88666207601
2025-08-19 16:02:40.464,113820.33698581933
2025-08-19 17:01:02.973,113404.06193584246
2025-08-19 18:00:55.792,113494.55052097653
2025-08-19 19:05:35.423,112832.75554814276
2025-08-19 20:02:42.362,113271.63940944368
2025-08-19 21:02:24.159,113497.50086327353
2025-08-19 22:02:24.396,113414.51430137384
2025-08-19 23:00:35.729,113170.10811534988
2025-08-20 00:02:24.721,112896.32534645073
2025-08-20 01:00:37.645,113221.30878378011
2025-08-20 02:00:43.860,113038.63562802887
2025-08-20 03:02:13.328,113436.86955390326
2025-08-20 04:02:17.509,113499.88101366491
2025-08-20 05:00:47.331,113576.63342572509
2025-08-20 06:01:46.002,113712.34453532855
2025-08-20 07:02:32.058,113616.7780659848
2025-08-20 08:00:31.111,113548.32584815667
2025-08-20 09:01:36.202,113979.37893099306
2025-08-20 10:02:34.089,113738.87260459366
2025-08-20 11:02:21.868,113814.60747522612
2025-08-20 12:02:29.547,113772.5953048606
2025-08-20 13:00:20.461,113704.65095237858
2025-08-20 14:01:07.017,112721.52528522459
2025-08-20 15:05:18.525,113468.71586206947
2025-08-20 16:00:45.904,113364.1275536759
2025-08-20 17:02:43.088,113947.58727837629
2025-08-20 18:02:23.731,114200.26919279918
2025-08-20 19:02:29.859,113588.02274704837
2025-08-20 20:02:37.116,114227.65280595022
2025-08-20 21:01:38.563,114351.92452461013
2025-08-20 22:02:11.136,114422.93252401563
2025-08-20 23:02:02.274,114590.45445269886
2025-08-21 00:01:42.284,114250.43172587751
2025-08-21 01:02:19.563,114337.7268829338
2025-08-21 02:02:07.089,114723.4072135875
2025-08-21 03:01:12.204,113987.89517975388
2025-08-21 04:01:31.792,113987.13392915655
2025-08-21 05:02:02.324,113808.26421295329
2025-08-21 06:02:33.048,113954.38733064673
2025-08-21 07:02:15.544,113737.02812154038
2025-08-21 08:02:35.497,113890.13604780457
2025-08-21 09:02:44.932,113638.22918676953
2025-08-21 10:00:56.020,113396.1776883503
2025-08-21 11:02:25.842,113373.80279295826
2025-08-21 12:00:47.607,113132.28582905016
2025-08-21 13:01:50.458,112952.51362584245
2025-08-21 14:02:58.527,113504.91074576437
2025-08-21 15:02:30.029,113266.26639577647
2025-08-21 16:01:48.251,112773.38343187496
2025-08-21 17:02:05.532,112398.3636645793
2025-08-21 18:02:04.597,112379.88592699269
2025-08-21 19:02:22.153,112571.655424373
2025-08-21 20:01:52.647,112023.06158201321
2025-08-21 21:02:51.090,112564.21553111593
2025-08-21 22:02:41.573,112561.18367557136
2025-08-21 23:02:29.621,112468.84756023913
2025-08-22 00:02:51.862,112414.39987336512
2025-08-22 01:02:36.235,112570.05901657068
2025-08-22 02:01:26.472,112817.82613496445
2025-08-22 03:01:24.381,113266.61693979731
2025-08-22 04:01:49.894,112933.12517331423
2025-08-22 05:00:44.257,112787.89866622085
2025-08-22 06:02:26.997,113216.10154703319
